10	10.576	1.0253	0.243491		10.8435728
6	24.2744	0.52186875	#N/A		12.66805079
6	24.2744	0.6094075	#N/A		14.79300142
6	24.2744	0.716925	0.257366		17.40292422
8	1.57805	1.46239375	#N/A		2.307730457
8	1.53765	1.80878125	#N/A		2.781272489
8	1.63699	1.9758125	0.0943596		3.234385304
					
1	12.8943	1.2748875	#N/A		16.43878189
1	12.8943	1.4724	#N/A		18.98556732
1	12.8943	1.69150625	0.202664		21.81078904
2	26.1986	0.532318125	#N/A		13.94598963
2	26.1986	0.65055625	#N/A		17.04366297
2	26.1986	0.785925	0.234198		20.59013471
3	21.7426	0.72584375	#N/A		15.78173032
3	21.7426	0.86154375	#N/A		18.73220114
3	21.7426	1.00905	0.214865		21.93937053
4	5.77682	0.488428125	#N/A		2.821561361
4	6.15005	0.54719125	#N/A		3.365253547
4	6.01694	0.651775	0.104823		3.921691069
5	9.01715	0.583190625	#N/A		5.258717344
5	9.01715	0.69495625	#N/A		6.26652475
5	9.01715	0.8311875	0.105804		7.494942366
6	19.946	0.519645	#N/A		10.36483917
6	19.946	0.62329625	#N/A		12.432267
6	19.946	0.73941875	0.172543		14.74844639
7	7.40987	0.7183875	#N/A		5.323157985
7	7.40987	0.8483125	#N/A		6.285885344
7	7.40987	0.99675625	0.136286		7.385834234
8	12.3546	0.8843875	#N/A		10.92625381
8	12.3546	1.036975	#N/A		12.81141134
8	12.3546	1.24101875	0.20333		15.33229025
9	23.8135	0.70548125	#N/A		16.79997775
9	23.8135	0.8150875	#N/A		19.41008618
9	23.8135	0.9559125	0.134287		22.76362232
10	8.58294	0.856325	#N/A		7.349786096
10	8.58294	1.07999375	#N/A		9.269521557
10	8.58294	1.3300375	0.182268		11.41563206
5	7.46939	0.78836875	#N/A		5.888633658
5	7.46939	0.96228125	#N/A		7.187653946
5	7.46939	1.12759375	0.154937		8.42243748
6	16.2467	0.71386875	#N/A		11.59801142
6	16.2467	0.8499875	#N/A		13.80949192
6	16.2467	0.988225	0.169726		16.05539511
					
1	12.973	0.83251875	#N/A		10.80026574
1	12.973	0.9989625	#N/A		12.95954051
1	12.973	1.1754375	0.177735		15.24895069
2	11.2043	0.9512125	#N/A		10.65767021
2	11.2043	1.11295625	#N/A		12.46989571
2	11.2043	1.32491875	0.247615		14.84478715
3	1.87687	0.99585625	#N/A		1.86909272
3	1.87446	1.19026875	#N/A		2.231111161
3	1.95431	1.38795	0.0722781		2.712484565
4	10.3618	0.86123125	#N/A		8.923905966
4	10.3618	1.0321125	#N/A		10.6945433
4	10.3618	1.25685625	0.209877		13.02329309
5	26.7119	0.95438125	#N/A		25.49333651
5	26.7119	1.12125	#N/A		29.95071788
5	26.7119	1.3159875	0.269891		35.1525265
6	12.0934	0.6678625	#N/A		8.076728358
6	12.0934	0.79810625	#N/A		9.651818124
6	12.0934	0.93911875	0.17077		11.35713869
7	0.583559	1.49284375	#N/A		0.8711624059
7	0.676527	1.71841875	#N/A		1.162556682
7	0.676161	2.0368375	0.0762611		1.377230081
8	12.5024	0.868275	#N/A		10.85552136
8	12.5024	1.00384375	#N/A		12.5504561
8	12.5024	1.191975	0.271642		14.90254824
9	19.7628	1.00645	#N/A		19.89027006
9	19.7628	1.15384375	#N/A		22.80318326
9	19.7628	1.28651875	0.336892		25.42521275
10	19.2571	0.59957625	#N/A		11.5460998
10	19.2571	0.720675	#N/A		13.87811054
10	19.2571	0.8529375	0.259479		16.42510273
5	27.3336	1.042275	#N/A		28.48912794
5	27.3336	1.2367125	#N/A		33.80380479
5	27.3336	1.43565	0.279446		39.24148284
6	12.3085	0.6502375	#N/A		8.003448269
6	12.3085	0.77951875	#N/A		9.594706534
6	12.3085	0.91055	0.174242		11.20750468
					
1	5.54078	1.1101	#N/A		6.150819878
1	7.15687	1.0206	#N/A		7.304301522
1	6.19389	1.39458125	0.103808		8.637882859
2	8.08143	0.72510625	#N/A		5.859895402
2	8.08143	0.85778125	#N/A		6.932099127
2	8.08143	1.0184625	0.056547		8.230633401
3	19.2575	0.61121625	#N/A		11.77049693
3	19.2575	0.71720625	#N/A		13.81159936
3	19.2575	0.83933125	0.20195		16.16342155
4	9.59829	0.72661875	#N/A		6.974297482
4	9.59829	0.8533375	#N/A		8.190580793
4	9.59829	1.0393125	0.136142		9.975622776
5	22.4645	0.85501875	#N/A		19.20756871
5	22.4645	0.99405625	#N/A		22.33097663
5	22.4645	1.1777625	0.407952		26.45784568
6	10.1687	1.01651875	#N/A		10.33667421
6	10.1687	1.2051125	#N/A		12.25442748
6	10.1687	1.43308125	0.18703		14.57257331
7	5.71696	0.7319375	#N/A		4.18445741
7	5.71696	0.859175	#N/A		4.911869108
7	5.71696	0.98966875	0.154561		5.657896657
8	19.6381	0.66960625	#N/A		13.1497945
8	19.6381	0.79613125	#N/A		15.6345051
8	19.6381	0.9313875	0.157545		18.29068086
9	8.58681	0.91653125	#N/A		7.870079703
9	8.58681	1.08479375	#N/A		9.31491782
9	8.58681	1.26099375	0.147743		10.82791374
10	8.71238	0.6596625	#N/A		5.747230372
10	8.71238	0.81635	#N/A		7.112351413
10	8.71238	0.9711125	0.170899		8.460701123
5	19.336	1.08794375	#N/A		21.03648035
5	19.336	1.27664375	#N/A		24.68518355
5	19.336	1.49079375	0.414775		28.82598795
6	11.6071	1.02205625	#N/A		11.8631091
6	11.6071	1.1750375	#N/A		13.63877777
6	11.6071	1.3920375	0.191394		16.15751847
					
1	0.167952	1.12319375	#N/A		0.1886426367
1	0.249145	1.2128625	#N/A		0.3021786276
1	0.207864	1.39635625	0.185438		0.2902521956
2	5	0.706125	#N/A		3.530625
2	5	0.8399	#N/A		4.1995
2	5	1.0075125	0.12762		5.0375625
3	12.954	1.16123125	#N/A		15.04258961
3	12.954	1.373875	#N/A		17.79717675
3	12.954	1.611	0.369065		20.868894
4	7.18678	0.658625	#N/A		4.733392978
4	7.18678	0.7631	#N/A		5.484231818
4	7.18678	0.92059375	0.11046		6.616104751
5	14.9905	0.5912425	#N/A		8.863020696
5	14.9905	0.70803125	#N/A		10.61374245
5	14.9905	0.86849375	0.257313		13.01915556
6	0.447506	1.2832625	#N/A		0.5742676683
6	0.450109	1.54879375	#N/A		0.697126006
6	0.36864	1.896075	0.0716198		0.698969088
7	16.6858	0.69029375	#N/A		11.51810345
7	16.6858	0.81248125	#N/A		13.55689964
7	16.6858	0.99451875	0.249283		16.59434096
8	8.29689	0.95505625	#N/A		7.92399665
8	8.29689	1.1321375	#N/A		9.393220302
8	8.29689	1.32619375	0.177663		11.00328366
9	16.0134	0.8232875	#N/A		13.18363205
9	16.0134	0.9925875	#N/A		15.89470067
9	16.0134	1.1680875	0.143018		18.70505237
10	7.09802	0.401058125	#N/A		2.846718592
10	7.09802	0.4778125	#N/A		3.391522681
10	7.09802	0.57066875	0.100901		4.050618201
1	0.230277	1.19033125	#N/A		0.2741059093
1	0.210775	1.341875	#N/A		0.2828337031
1	7.09802	0.57066875	0.183526		4.050618201
6	0.346609	1.587275	#N/A		0.5501638005
6	0.458176	1.87723125	#N/A		0.8601023052
6	0.426716	2.2622	0.0761298		0.9653169352
					
1	4.99315	0.7253625	#N/A		3.621843767
1	4.99315	0.84889375	#N/A		4.238653828
1	4.99315	1.02973125	#N/A		5.141602591
2	10.6787	0.4780225	#N/A		5.104658871
2	10.6787	0.579578125	#N/A		6.189140923
2	10.6787	0.70669375	#N/A		7.546570548
3	5.76246	0.53768875	#N/A		3.098409914
3	5.76246	0.6630625	#N/A		3.820871134
3	5.76246	0.83775	#N/A		4.827500865
4	14.547	0.715375	#N/A		10.40656013
4	14.547	0.85290625	#N/A		12.40722722
4	14.547	1.01161875	#N/A		14.71601796
5	7.00699	0.7776375	#N/A		5.448898186
5	7.00699	0.9268125	#N/A		6.494165919
5	7.00699	1.1180625	#N/A		7.834252757
6	5.4779	0.564698125	#N/A		3.093359859
6	4.89903	0.75814375	#N/A		3.714168976
6	5.66989	0.77138125	#N/A		4.373646836
7	7.78409	0.68339375	#N/A		5.319598455
7	7.78409	0.800675	#N/A		6.232526261
7	7.78409	0.94945625	#N/A		7.390652901
8	11.0496	0.537021875	#N/A		5.93387691
8	11.0496	0.64536875	#N/A		7.13106654
8	11.0496	0.76535625	#N/A		8.45688042
9	8.94131	0.77681875	#N/A		6.945777258
9	8.94131	0.934925	#N/A		8.359454252
9	8.94131	1.11291875	#N/A		9.950951549
10	12.7482	0.87624375	#N/A		11.17053057
10	12.7482	1.07776875	#N/A		13.73961158
10	12.7482	1.30303125	#N/A		16.61130298
7	8.02813	0.7254625	#N/A		5.82410726
7	8.02813	0.8539125	#N/A		6.855320559
7	8.02813	1.02756875	#N/A		8.249455509
8	10.4677	0.64261875	#N/A		6.726740289
8	10.4677	0.75704375	#N/A		7.924506862
8	10.4677	0.90573125	#N/A		9.480923006
					
1	0.400668	1.02066875	#N/A		0.4089493067
1	0.391501	1.2057375	#N/A		0.472047437
1	0.409237	1.4029625	#N/A		0.5741441646
2	0.917854	0.65251875	#N/A		0.5989169448
2	0.921697	0.7691625	#N/A		0.7089347688
2	0.876985	0.942775	#N/A		0.8267995334
3	0.42135	0.853975	#N/A		0.3598223663
3	0.391231	1.05065625	#N/A		0.4110492953
3	0.382938	1.2576625	#N/A		0.4816067624
4	1.19873	1.13625	#N/A		1.362056963
4	1.19277	1.26736875	#N/A		1.511679424
4	1.19118	1.50124375	#N/A		1.78825153
					
1		0	#N/A		0
1		0	#N/A		0
1		0	#N/A		0
2		0	#N/A		0
2		0	#N/A		0
2		0	#N/A		0
3		0	#N/A		0
3		0	#N/A		0
3		0	#N/A		0
4		0	#N/A		0
4		0	#N/A		0
4		0	#N/A		0
5		0	#N/A		0
5		0	#N/A		0
5		0	#N/A		0
6		0	#N/A		0
6		0	#N/A		0
6		0	#N/A		0
7		0	#N/A		0
7		0	#N/A		0
7		0	#N/A		0
8		0	#N/A		0
8		0	#N/A		0
8		0	#N/A		0
9		0	#N/A		0
9		0	#N/A		0
9		0	#N/A		0
10		0	#N/A		0
10		0	#N/A		0
10		0	#N/A		0
		0	#N/A		0
		0	#N/A		0
		0	#N/A		0
		0	#N/A		0
		0	#N/A		0
		0	#N/A		0
					
1	0.480239	1.1067625	#N/A		0.5315105162
1	0.459835	1.23685625	#N/A		0.5687497937
1	0.484325	1.49224375	0.110454		0.7227309542
2	0.996102	1.2903	#N/A		1.285270411
2	0.938075	1.4614125	#N/A		1.370914531
2	1.03107	1.62008125	0.298872		1.670417174
3	0.563507	1.143	#N/A		0.644088501
3	0.492521	1.2691125	#N/A		0.6250645576
3	0.455886	1.53423125	0.0953516		0.6994345476
4	0.779398	0.91285625	#N/A		0.7114783355
4	0.67299	1.09169375	#N/A		0.7346989768
4	0.71334	1.22764375	0.0827228		0.8757273926
5	0.23137	0.78935625	#N/A		0.1826333556
5	0.196504	0.8966625	#N/A		0.1761977679
5	0.145428	1.1178625	0.232982		0.1625685077
6	0.893621	1.07225	#N/A		0.9581851173
6	0.952293	1.21980625	#N/A		1.161612953
6	0.892552	1.44955	0.0412739		1.293798752
7	1.78024	0.79439375	#N/A		1.41421153
7	1.81723	0.928525	#N/A		1.687343486
7	1.68349	1.1303875	0.0605039		1.902996052
8	0.648872	0.6342875	#N/A		0.4115713987
8	0.452684	0.73845	#N/A		0.3342844998
8	0.490285	0.86173125	0.0559701		0.4224939059
9	0.764942	1.1586125	#N/A		0.886271363
9	0.608375	1.372375	#N/A		0.8349186406
9	0.690421	1.56799375	0.134181		1.082575813
10	0.360064	0.82055625	#N/A		0.2954527656
10	0.305668	1.01525	#N/A		0.310329437
10	0.363665	1.1270875	0.0638607		0.4098822757
5	0.188789	0.910725	#N/A		0.171934862
5	0.164354	1.09121875	#N/A		0.1793461664
5	0.203992	1.23379375	0.239049		0.2516840547
8	0.49096	0.7461375	#N/A		0.366323667
8	0.592665	0.86225	#N/A		0.5110253963
8	0.535901	0.98320625	0.0435795		0.5269012126
					
1	0.343963	0.96285	#N/A		0.3311847746
1	0.4486	1.151375	#N/A		0.516506825
1	0.388553	1.37113125	0.0814868		0.5327571606
2	1.42999	1.00455	#N/A		1.436496455
2	1.26004	1.24545	#N/A		1.569316818
2	1.31115	1.44555	0.0554609		1.895332883
3	0.624009	1.1505375	#N/A		0.7179457548
3	0.810256	1.2720125	#N/A		1.03065576
3	0.777391	1.4718375	0.0633439		1.144193226
4	0.807977	0.82285	#N/A		0.6648438745
4	0.742471	1.017875	#N/A		0.7557426691
4	0.835338	1.116	0.0767956		0.932237208
5	0.574137	0.92789375	#N/A		0.5327381339
5	0.521701	1.0676875	#N/A		0.5570136364
5	0.610839	1.2667	0.15115		0.7737497613
6	0.905858	1.0771625	#N/A		0.9757562679
6	0.870992	1.2079	#N/A		1.052071237
6	0.93809	1.39235625	0.0913861		1.306155475
7	0.910517	1.364375	#N/A		1.242286632
7	1.00147	1.53820625	#N/A		1.540467413
7	1.11359	1.72579375	0.109601		1.921826662
8	0.431595	0.9221875	#N/A		0.3980115141
8	0.426544	1.075075	#N/A		0.4585667908
8	0.374589	1.249575	0.180571		0.4680770497
9	1.29419	1.29141875	#N/A		1.671341232
9	1.19833	1.559175	#N/A		1.868406178
9	1.42614	1.6681625	0.139651		2.379033268
10	0.357189	0.98625	#N/A		0.3522776513
10	0.479346	1.21388125	#N/A		0.5818691217
10	0.336871	1.56224375	0.0497531		0.5262746143
5	0.5704	1.02371875	#N/A		0.583929175
5	0.685175	1.18023125	#N/A		0.8086649467
5	0.620031	1.406375	0.16943		0.8719960976
6	0.879527	0.96139375	#N/A		0.8455717608
6	0.696105	1.17630625	#N/A		0.8188326622
6	0.872012	1.31174375	0.0868974		1.143856291
					
1	2.72464	1.63730625	#N/A		4.461070101
1	2.78573	1.83323125	#N/A		5.10688729
1	2.82982	2.12855	0.0588344		6.023413361
2	1.72418	0.63586875	#N/A		1.096352181
2	2.02251	0.68640625	#N/A		1.388263505
2	1.92054	0.88766875	0.112245		1.704803341
3	1.1763	0.56744625	#N/A		0.6674870239
3	1.011	0.6809	#N/A		0.6883899
3	1.13323	0.80671875	0.0690842		0.9141978891
4	3.06522	0.84644375	#N/A		2.594536311
4	3.08436	1.008475	#N/A		3.110499951
4	3.69722	1.0322125	0.101129		3.816316699
5	0.680723	1.60593125	#N/A		1.093194338
5	0.684441	1.8708875	#N/A		1.280512111
5	0.72549	2.17043125	0.194884		1.574626168
6	4.06667	0.46444	#N/A		1.888724215
6	2.79222	0.7782	#N/A		2.172905604
6	2.37325	1.0721625	0.0970182		2.544509653
7	2.77064	0.62808125	#N/A		1.740187035
7	2.38831	0.88620625	#N/A		2.116535249
7	2.37902	1.05725625	0.101984		2.515233764
8	4.48362	0.8997625	#N/A		4.03419314
8	4.48362	1.04070625	#N/A		4.666131357
8	4.48362	1.2063375	0.151956		5.408758942
9	2.79858	0.824325	#N/A		2.306939459
9	2.50337	1.03223125	#N/A		2.584056744
9	2.91235	1.0817	0.0688372		3.150288995
10	2.21083	1.08189375	#N/A		2.391883159
10	2.58372	1.12180625	#N/A		2.898433244
10	2.01626	1.58724375	0.172957		3.200296083
5	0.655701	1.767875	#N/A		1.159197405
5	0.659273	2.0346625	#N/A		1.34139805
5	0.669274	2.43911875	0.184604		1.632438762
6	2.70091	1.2591	#N/A		3.400715781
6	2.95091	1.3633125	#N/A		4.023012489
6	2.80568	1.64253125	0.110354		4.608417078
					
1	0.341081	1.130925	#N/A		0.3857370299
1	0.362054	1.3260375	#N/A		0.480097181
1	0.210565	1.52698125	0.144463		0.3215288069
2	3.14082	1.185875	#N/A		3.724619918
2	2.89031	1.44960625	#N/A		4.18981144
2	3.85629	1.3334	0.0965011		5.141977086
3	1.88037	1.19345	#N/A		2.244127577
3	1.71222	1.48176875	#N/A		2.537114089
3	1.91288	1.58648125	0.153895		3.034748254
4	3.94968	0.7767375	#N/A		3.067864569
4	3.837	0.92993125	#N/A		3.568146206
4	3.79919	1.1062125	0.0847911		4.202711468
5	2.30193	0.754975	#N/A		1.737899602
5	2.19112	0.95506875	#N/A		2.09267024
5	2.85121	0.85965625	0.114258		2.451060497
6	1.71341	0.91041875	#N/A		1.55992059
6	1.84713	1.001925	#N/A		1.850685725
6	1.75458	1.21848125	0.0848654		2.137922832
7	1.33746	1.2627625	#N/A		1.688894333
7	1.33998	1.45821875	#N/A		1.953983961
7	1.22654	1.77074375	0.0950291		2.171888039
8	1.24461	0.92428125	#N/A		1.150369687
8	1.3256	1.04893125	#N/A		1.390463265
8	1.20719	1.31375625	0.0443994		1.585953407
9	0.900632	0.9847	#N/A		0.8868523304
9	1.26376	0.99523125	#N/A		1.257733445
9	1.14652	1.2781	0.0719184		1.465367212
10	3.49233	1.053225	#N/A		3.678209264
10	3.89171	1.1166	#N/A		4.345483386
10	3.69931	1.4120125	0.164694		5.223471961
5	1.88836	0.99730625	#N/A		1.88327323
5	1.74837	1.20433125	#N/A		2.105616628
5	2.60976	1.07635625	0.109057		2.809031487
6	1.76428	0.92300625	#N/A		1.628441467
6	1.87924	1.0495875	#N/A		1.972426814
6	1.65972	1.367775	0.0801785		2.270123523
					
1	0.364919	1.0059625	#N/A		0.3670948295
1	0.374544	1.23058125	#N/A		0.4609068237
1	0.467851	1.3066125	0.0928718		0.6112999647
2	3.96235	0.97225625	#N/A		3.852419552
2	4.25969	1.0335875	#N/A		4.402762338
2	3.54212	1.42876875	0.0889476		5.060870365
3	1.43017	1.012375	#N/A		1.447868354
3	1.40542	1.16981875	#N/A		1.644086668
3	1.30772	1.4562625	0.131867		1.904383597
4	1.6153	1.3262	#N/A		2.14221086
4	1.49998	1.553575	#N/A		2.330331429
4	1.48299	1.8719875	0.0765021		2.776138743
5	0.66037	1.03094375	#N/A		0.6808043242
5	0.712858	1.198625	#N/A		0.8544494203
5	0.766031	1.33649375	0.0715229		1.023795644
6	0.915074	0.92065	#N/A		0.8424628781
6	0.851747	1.14346875	#N/A		0.9739460774
6	0.907312	1.2969375	0.0677467		1.176726957
7	2.93982	1.00674375	#N/A		2.959645411
7	2.84939	1.22804375	#N/A		3.499175581
7	2.9093	1.421225	0.0740101		4.134769893
8	1.94453	1.0971125	#N/A		2.13336817
8	1.91024	1.29448125	#N/A		2.472769863
8	1.99673	1.456275	0.0685084		2.907787981
9	0.886568	1.0621875	#N/A		0.9417014475
9	0.68775	1.29946875	#N/A		0.8937096328
9	0.804968	1.48648125	0.0896078		1.196569839
10	0.768076	1.09403125	#N/A		0.8402991464
10	0.71252	1.29935625	#N/A		0.9258173153
10	0.869387	1.40435	0.083312		1.220923633
5	0.535976	1.13405	#N/A		0.6078235828
5	0.607653	1.35039375	#N/A		0.8205708134
5	0.579395	1.56624375	0.0723236		0.9074737975
6	0.891112	1.0202625	#N/A		0.9091681569
6	0.908501	1.204975	#N/A		1.094720992
6	0.924251	1.42909375	0.0679439		1.320841328
					
1	1.92785	1.22758125	#N/A		2.366592513
1	1.9133	1.44210625	#N/A		2.759181888
1	1.96687	1.6917	0.0951993		3.327353979
2	0.615009	1.04720625	#N/A		0.6440412686
2	0.566861	1.195275	#N/A		0.6775547818
2	0.603492	1.3804625	0.092503		0.8330980751
3	0.328625	1.0777625	#N/A		0.3541797016
3	0.399288	1.30349375	#N/A		0.5204694125
3	0.327559	1.5312875	0.244996		0.5015870022
4	2.22513	1.39645	#N/A		3.107282789
4	2.39995	1.52174375	#N/A		3.652108913
4	2.45412	1.74268125	0.119155		4.276748909
5	1.66211	0.9266	#N/A		1.540111126
5	1.94329	1.00836875	#N/A		1.959552908
